distance,elevation
970.095585241078,1.6165857361956357
1221.0868970945817,4.332302597919576
1284.7506411878726,5.777221414063776
1372.9468365066077,7.815184124203905
1470.574656144842,10.28407620358798
1619.4106770799458,14.748712064410793
1698.5456087350767,17.493946633418513
1811.3532233572228,21.473425583457526
1926.5874241519653,25.34571003928736
1982.2225121904116,27.04333969843878
2104.4537300106986,30.12100639841472
2222.1052770051856,32.148377963933704
2313.310808964886,33.11065647797252
2413.030778107418,33.702308142048345
2516.840544237467,34.02530111566956
2626.100229050115,34.15836289477903
2696.1224795263015,34.36743349670347
2808.7779751129806,35.935618167745574
2925.186344618864,39.67096688078143
3003.2169946809167,43.3461767063922
3086.8545431715647,48.073561905424555
3175.2723742193257,53.3000609847429
3312.206971604973,60.78922175125374
3409.6011319034196,64.74795321354864
3514.9702375634793,67.10192817370182
3601.5897454961014,67.41034305087491
4529.706372564659,73.1816724554982
4627.517887113513,86.81558757753496
4698.127578755497,97.99227892918303
4820.760642697001,118.10493136233337
4926.848591951493,134.4369667272209
4979.489191748559,141.9473314175726
5088.444732827602,155.42158163402604
5191.156974960221,167.33103282077772
5308.723636417123,180.19057549783884
5406.952128830064,189.6279779368822
5491.95600352353,196.8980655670641
5626.259209373935,206.5766464424487
5687.04670583483,210.32803827835332
5774.8463828003405,215.1781876475593
5904.539200484393,221.49227931580387
6000.126789651459,225.8139405265812
6098.584775690946,230.1946927090564
6174.48731720437,233.5850208171201
6327.227497255541,240.2055906689379
6385.754967969299,242.461752610201
6506.151577384017,247.89062653873026
6619.839447090436,255.7633208753251
6721.669235874936,264.93212151138187
6826.605231987368,275.64251859604286
6914.722210689343,284.4945187476131
6998.1135888019,292.0345445758852
7094.205856060067,298.6660269615916
7211.878650469181,303.3094975342402
7296.576720556666,304.08464920966935
9408.142121060546,305.7630656044233
9521.421818812076,345.4632915485782
9607.845948238752,540.5745836027576
10374.02178166318,541.6892964224116
10480.888756354105,557.4054949687368
10574.44215853589,568.8707504966222
10728.171232006198,583.78826727776
10808.730158426766,590.0041766748501
10916.707137972648,597.3114223178219
11015.314212615845,603.5944826888383
11086.260025876043,608.2621568580269
11194.58978751634,615.9171058378819
11280.023621316797,622.280911358154
11373.98700504012,628.7478998311094
11504.243367221557,635.6133655364266
11570.177395614282,638.5635033917927
11672.427546984805,642.7845239811944
11773.554822891547,646.5858042971753
11928.869597795052,651.3582345361745
11980.987077745749,652.3765928182328
12116.159912747076,653.3217676607597
43193.74262412183,658.945117582674
54618.299626829124,668.8442634561326
54716.64674617044,690.2661374761317
54790.64872473531,693.2689716358772
60805.72948267392,825.3481407182315
60903.43432148847,962.525965160749
60971.890005444686,1055.5080604745351
61097.113110669365,1220.7953359123467
61172.0541358895,1311.7411879910435
61303.24849148693,1467.6442520289906
61421.48631579769,1599.0232098969666
61513.4913161926,1695.4246643774654
61592.536865454866,1768.7939550351093
61727.41710064391,1876.7282871809466
61804.720511364234,1925.0900307299241
61900.266773750234,1976.0410489649585
62002.464795198335,2016.8036760436255
62073.202664172524,2039.7301836419051
62178.96527498168,2067.358564148761
62311.26630955186,2093.183308241859
62395.55935294399,2106.3085401323465
62484.92650159998,2118.045629040954
62573.63152686846,2126.3126077615293
62722.98808407343,2136.7028425227345
62770.856503285235,2144.632967439129
62886.390565357484,2177.606934119131
63019.87442664437,2227.479533717723
63072.50461857625,2244.6246214048547
63229.88873695984,2262.068669814176
71374.695758864,2266.196331191449
71480.13005069921,2348.138907048144
71605.27583844867,2426.7301123856982
71682.72525477505,2457.4835050089
71826.91175713183,2471.645151675763
