distance,elevation
1023.3732383680772,42.035525619809874
1101.1354876240073,44.38078402625318
1223.2520982996066,47.42524219901057
1295.7361185055888,48.808778820324335
1428.7317513624505,50.90275250634106
1523.6235855048849,52.36757253420347
1602.280438291774,53.58149433461152
1726.0243564000518,55.15969802384662
1822.9915475042085,55.60944180649847
2908.1908589595537,75.51457948724527
2990.584378247489,89.3033736312725
3099.9983739977724,105.83749137143712
3198.351423685736,118.8681923407254
3307.2974543409996,131.66692813025523
3397.0842398663326,141.44165436420943
3500.297572054546,152.58788223191473
3576.265542676507,161.09999144930256
3680.746864556985,173.41480548760447
3821.4219794542937,189.75122546847865
3900.8465096133145,198.20637186099316
4028.0862136958203,210.69476772276587
4110.918773056991,218.11675421592614
4187.37318523836,224.47260965531152
4288.608275564057,232.15003405377618
4375.065367441406,238.09643062192137
4507.245585906637,246.36165755005453
4584.150942238637,250.90295003457177
4682.466421841419,256.6688401040618
4793.452292674714,263.38371241318424
4921.152855614577,271.4506933813672
4986.308599223316,275.5106739944038
5097.581977472808,281.79715727678956
5170.933983485875,285.60663704327726
5328.627831408169,293.364293566716
5378.3440563379645,295.7231438308839
5516.00371467275,301.94906684953963
5608.365154022273,305.71551320064106
5674.105124180276,308.07883765893445
5817.919970558794,311.99150404786576
5911.47687387908,313.3554020306326
6005.613223497175,313.6604023822954
28791.31532002126,314.35399429907443
28886.992557992784,350.5442940640571
29010.559372098687,387.0003667220357
29114.433169370273,407.1112208183844
29215.67543188962,417.2081699168962
29313.969705837786,418.5616941178025
33590.204397644746,421.09830502684724
33676.8698736163,437.799141751289
33799.7835570972,462.5599580684912
33887.22244455132,470.13911472423865
36611.85224261107,498.1189281813851
36726.302667749995,544.4205863874629
36793.77892826999,559.0670576293247
36870.55580380037,560.4190244930571
43993.85942098117,561.7041075001423
48216.90420427687,575.0697453068458
48285.03061691403,596.4514587181441
48425.007462753936,613.0501182784752
54406.51119538686,681.2619606878445
54519.86722589783,826.0304283465059
54599.98837183211,924.505727988378
54690.61031390005,1032.1570709539424
54812.78752002181,1170.1285809461765
54928.55109564028,1294.0166138767647
55028.2199664659,1395.593072221723
55120.647758265615,1485.0502956115704
55170.17112990474,1529.732542368694
55313.51455996537,1643.3220286931355
55386.20256351598,1690.9031149402376
55511.28076103008,1757.3670136662824
55606.03434917434,1795.9652804625898
55670.45100072048,1817.2489993716945
55774.01555635921,1844.7796882615603
55906.0813057113,1871.2591163569027
55990.665311875346,1884.7584599023082
56076.166565544554,1896.343890358152
56173.62673970627,1906.8444054351396
56273.28253883248,1913.1539386280888
56414.638903291394,1927.138865106394
56493.31245213825,1945.914655621377
56589.03354624988,1976.9625401053531
56694.49688073795,2011.6570222610794
56802.21068393501,2033.8961956954706
64987.06308559994,2038.9495352330448
65070.81894684782,2101.827296826167
65177.147566537285,2171.9323964661003
65304.85700274591,2232.4740604697636
65375.894265827796,2250.3646324438737
65480.76430285717,2251.881110440269
94118.54954379846,2285.837606205133
94207.2799816335,2330.147510701562
94300.47449904996,2341.5382636098548
99498.52859000162,2522.8429462312915
99601.7720873141,2627.9981342496953
99685.61598821449,2660.8031175414953
