distance,elevation
1007.607498884028,7.594696446523298
1705.5650438554967,9.751242702487039
1788.8943712496102,12.011424167436346
1927.7714814529725,15.059075878635037
2014.3337462674663,16.546442498747925
2120.0072174495817,18.000058389397186
2197.7032465568195,18.93278566585846
2299.853168675635,20.182557302155036
2399.2585644240735,21.59751089127625
2476.472582468866,22.92763474539905
2597.8663624672927,25.30760104788213
2709.3752260492784,27.274750148318976
2795.6590556574897,28.482124200811132
2894.237454993229,29.44064422642232
2976.010261360224,29.790863665940947
7313.213213254381,35.92349607260374
7404.868865116435,44.70963869951709
7493.223966085199,53.740679567993645
7581.214462396913,63.43103687298111
7719.959330751563,79.73959725129552
7776.9357985729075,86.0466805711161
7929.636924877903,104.51172521212041
8024.729411875054,115.59004669015317
8081.118061578925,122.44375130454041
8198.054744964233,524.0517714046015
11192.13972297523,524.4754806477229
11325.58340111485,539.9904444346118
11417.086294121325,549.2242266918831
11472.667071029775,554.4558786927196
11579.557745138032,565.041978860567
11703.218561964039,579.6904048046775
11826.356579180152,600.1034221840464
11892.046273174139,613.1903697618824
12016.285038340166,644.5487549194816
12106.881823976357,670.2663640183936
12190.540111142984,696.3203247731586
12277.886156966504,724.5326866772573
12418.176041458002,767.6134108466691
12470.121656185864,781.0867150829962
12580.230442601673,807.0226779021203
12705.816007259762,829.0385573127273
12817.28934998192,843.104662976609
12929.266800630054,851.7330951646536
12992.582888919134,854.0865691671783
20470.653447012573,865.5637826400197
20600.93437932865,919.3342386194546
20707.943450463754,952.239069827606
20793.198487495167,970.3567031082694
20905.694322680753,985.5493670921339
21014.003500858664,993.3114035564696
21081.370616788197,996.7599704070984
21212.252871953835,1005.2657117776316
21287.1711849834,1012.814628714604
21373.369083349917,1024.1770157072378
21492.556492148957,1038.683309359211
21597.7145154457,1045.0395358618587
30972.33294679877,1062.4296474724372
31099.54894912008,1096.2632452795242
31221.10525483379,1127.953281308119
31306.22884988153,1149.5702812013515
31392.122108179123,1171.9725636949975
31509.50826677544,1202.369569270114
31607.416342288125,1232.4094257341976
31729.988079016366,1275.9687207815412
31817.590546864776,1308.3253426163828
31924.208687077014,1344.1551450508525
32026.441874207183,1370.4037688805051
32106.283084599534,1383.5283677082598
32213.69619426058,1391.0458934759195
33118.11800499921,1392.5739617008178
33195.96351799206,1418.0819620509426
33281.57527189328,1449.0629560484165
33380.72160110517,1482.4387166558504
33498.971556831675,1513.8250318000794
33613.236012655085,1528.30536366964
34304.472368663104,1586.9108124374366
41616.04171837771,1649.6682226716805
41695.09820355189,1688.0306738792738
41787.65529789663,1734.56363694631
41910.47405439092,1794.9548805040686
42003.22649110508,1837.322201951798
42126.83143725492,1883.8694679427842
42218.675754829026,1908.9411505580213
42292.0405401631,1920.9818681422646
42428.37297944462,1922.4190670456817
67624.85507782784,1988.4786873933551
67676.98877036477,2077.948252491429
67780.29233996352,2225.5186818116604
67880.67847078545,2325.638896484912
67999.552459722,2376.7602657797006
68685.3465122956,2469.0741815632587
68785.66446348859,2611.1387981896605
68870.18457732134,2746.4156076260797
68988.22109998614,2940.993080060353
69119.40498857042,3149.205907163961
69215.13644157861,3284.2062456037197
69317.2410919083,3394.916810992458
69422.44511415742,3464.4788569681295
69521.87154798658,3489.464047847867
81507.35883046023,3585.3288062310335
81624.8324991738,3702.374847014608
81701.76039763291,3782.316940075193
81824.1820972895,3912.4070114081537
81900.77411212215,3999.187182940397
82005.76148689265,4117.268723303641
82082.71853100239,4209.437936085827
82181.48863094747,4326.218964738298
82291.37309013976,4459.349225598244
82384.85380108551,4565.343785040083
82506.21014472943,4692.377629280485
82626.39975832475,4791.799157026834
82720.01814211404,4850.265779906303
82782.68363599785,4878.000951811391
82922.31674156201,4925.848408133518
83026.94839659757,4936.104548513485
