distance,elevation
1016.4195028123103,23.989684440579357
1123.475266225359,25.421533347313048
1225.4869481862368,26.407327785168263
1290.4909783537316,26.789965498700106
1378.1224357805265,27.12554549955019
1482.0937546628531,27.255129742502497
5616.083643399728,39.87037071578075
5719.1267706890685,51.99335420889594
5784.3047848231745,59.74150674245663
5888.481707319618,72.01673174559457
6001.938845633262,84.79487949069313
6121.909443564854,95.97009455474432
6210.849603259935,103.84736683987607
6299.4052028297365,112.04897868601208
6376.24527570704,119.57608146251111
6523.850313920736,133.10193272454606
6603.703003117897,139.22350090261702
6722.346953265592,144.74753196992913
6776.239837621333,145.71410956861592
8615.27392285052,149.30698321003973
8677.258585966782,159.44567696032328
8808.408315160455,185.04312851334615
8877.409978865775,199.66838114038268
9017.918929895393,231.44521257269136
9072.140240963994,243.62368204736651
9208.224742126591,273.4936793269404
9288.465719269781,290.1717090203401
9422.289340370939,631.4425780246504
12000.023832176956,718.6233345494292
19826.425766636996,734.0984996637314
19925.975596923756,778.2752247219914
19988.49611022638,806.7923690044081
20102.035073557956,856.0401392297741
20218.37901207045,902.2946765343006
20295.73348938836,928.238467856068
20370.693068030727,948.1788376837336
20494.646982757313,971.4462200741723
20591.849645214264,1277.4985687934768
41286.9651723883,1430.7142713049993
41612.46279859566,1448.4635094818893
41670.455395295416,1465.2742526880231
60616.71399423192,1492.8085438087337
60681.44331814754,1600.673725665408
60770.63412775981,1745.9777515890748
60874.651759572276,1907.9233432663198
61016.318409502695,2114.104565516701
61100.31660130868,2228.0577101550257
61225.35041635301,2360.4017448671125
61275.83292816082,2406.9614873294513
61415.17790959419,2493.6113620873753
61478.51325610743,2519.1329220889565
61601.58296189958,2546.0968300140803
61674.49694206802,2550.4145788894234
69594.24219854572,2600.548870767989
69677.17789933718,2732.3027956075307
69799.58035114197,2916.2608547681334
69886.47671786082,3042.2486721643504
70025.98381166329,3208.804543046778
70113.65784962995,3277.5704981825875
70220.50205115617,3333.4672921773463
70310.21330681028,3369.1961025600945
70387.03926815304,3403.461533048765
70494.78518624575,3467.7857358071383
70626.47159620473,3586.5649186307655
70704.72439981041,3677.420549215234
70802.23494414972,3805.006688397748
70923.93027944992,3967.541040439389
71022.23377849968,4082.964725984648
71077.25991320085,4136.933047603936
71193.20475499149,4230.10471097006
71325.41524894422,4291.2438652172195
71390.87605643724,4298.075398433204
