distance,elevation
997.2878256939117,9.281755605518015
1117.5744078950431,10.445609917623502
1173.1946591156404,10.72192636940955
1802.8919052044857,15.615310991677307
1925.2001707076738,25.061260600809167
1990.0220345279467,29.64393941045482
2097.50834036176,35.70897588216904
2196.5022678216556,39.682774650818345
2289.777148158033,42.118265120778894
2406.9259406629317,44.225582905467405
2521.709334080141,46.803311682209184
2624.276132483751,50.814193739061864
2704.733591687993,55.215066335792976
2788.1266323949285,60.886508138504574
2901.7400106567407,71.09942453809288
3011.9273258563035,81.92640248894976
3107.796533243041,91.82264629278673
3221.013146204653,102.49077351611746
3285.900792869282,107.16994817319272
3395.4902621018464,113.22627232915194
3470.26148426959,115.45046441368741
3594.392680547404,115.96828632477323
4307.732923995573,120.96041508438637
4380.80263174529,125.75141339701123
4490.587767201645,134.59729848328905
4627.199358548748,144.81932574180723
4670.269810602837,147.43104823913558
4794.545164949495,153.4230127431859
4892.9751958779725,156.49161758408218
5002.737046743663,159.74389231375073
5099.979447787975,162.90891383594374
5217.424901182864,167.1179980125717
5302.011886626272,170.2705906441966
5429.849043980937,174.7629774532729
5509.478673742421,177.2166661702502
5628.658654333273,180.18933836333971
5676.134129187478,181.08850775295676
5792.3067681563425,182.70615434272358
5903.975722667485,183.71942123678082
6015.058789010846,183.9779940509603
6129.992782927164,184.10929741799177
7184.245757349011,374.19249584895397
16014.797318686326,414.1070959406106
16098.703514100873,441.6520780982112
16213.445694011996,479.9481019840009
16329.549059135192,519.6655619611464
16397.057402181636,543.4480449794652
16474.05697744782,569.7992850571728
16604.48299630488,606.1930490390178
16720.238329409014,626.182055125065
16804.748406795163,629.5159304325506
22081.807051772394,644.8071171220716
22222.94737859906,706.3050405443223
22276.885157286964,736.8809140135608
22378.79860890348,791.1725836736223
22487.377826313812,847.2898839283918
22603.091694877596,890.3141069919338
22706.778874329786,906.9902828392882
23789.482772727395,929.8005374875671
23881.77460340973,965.931538967946
23976.716508478123,1002.8444476021406
24085.257084478155,1035.426758474432
24220.22639700098,1059.0939737136503
24295.585531358214,1063.2777527865646
24981.592708106262,1073.9777808290548
25107.07682418894,1088.8207312412694
25174.685033738355,1097.409993466274
25296.92965522423,1112.6455755844875
25398.945605651363,1124.8108353748867
25522.76773074914,1134.4805583853754
25581.950772952667,1136.6248936697846
52802.649200175954,1144.2651305159088
65612.84973838828,1266.0896590728908
65699.95899736603,1327.8537942012917
65779.3664167259,1388.761000965135
65896.98458224656,1468.5998931002846
65997.60364618903,1541.8310197470596
66079.96728240854,1605.003822304396
66213.86388963145,1708.0336366252589
66276.12572959329,1747.1065661518744
66385.5373438627,1817.465177546202
66529.33561227622,1888.1061529254116
66625.60072296916,1929.3879443342341
66694.09933566055,1952.8893550153116
66813.17014536537,1980.6807366150415
66915.74008134968,1989.560377330977
81328.9882878401,2016.3768027511235
81405.3203792187,2127.8570706227247
81529.38429006824,2275.32864566787
81586.79764674838,2335.93921868955
81686.75647333227,2412.1539822811683
81815.2958171751,2458.6781818334002
