distance,elevation
1024.8347522462002,31.54628846291678
1120.6464666976997,34.29415916786112
1200.0947796026144,36.58295230783341
1318.8172046745929,39.99128640189758
1420.4654778673985,42.84076598822378
1486.6040025403843,44.76363810248152
1578.2278127852437,47.78211091504415
1709.9753161487552,53.08904050332429
1775.8101364740169,56.090803052699314
1920.2771885019229,63.25549922388601
2005.301692441408,67.38813424856961
2071.0106972725157,70.45015641433555
2180.450930125599,74.88664709071418
2281.7143916246564,78.17560553852005
2405.7339292090583,81.08286523124576
2513.729306929109,82.66189091485722
2579.4270130394607,83.13057060274801
2673.826126532314,83.33223176117947
2916.824300058374,83.66382138803637
3008.7986712811294,84.36400912920594
3096.570851640383,84.89277106428489
4289.797707126517,101.1151264534739
4373.461597209725,117.8494957170625
4495.304308009011,138.71146995995238
4575.822837042989,150.35200130806322
4688.808073408139,163.71156538162492
4772.551419874457,172.45527788964114
4924.179623771708,188.08016628249283
4992.129281044346,195.59509980616173
5086.4054987868785,206.3202717089625
5185.307818201194,217.3089033130026
5297.1244370313425,227.69816324911426
5403.029431191428,236.52674965667578
5511.007691763953,244.18547792285847
5605.382230255907,249.90448169385834
5713.739823466878,255.30511488198172
5793.790080464562,258.69191748514965
5914.9586423185665,263.16735476827125
5996.471675145238,266.0204066020481
6119.389437358956,270.63035254429815
6224.771035613926,275.11990994350765
6328.384863768483,279.88842631626676
6394.6789753832,282.7767667984764
6505.415911823333,286.949883495497
6601.408275759601,290.27008467312896
6729.531897713888,294.6782041859188
6811.622675146021,297.47723534579944
6895.268975463726,300.2589382629823
7027.485080379806,304.1610487289532
7116.622159173019,306.20621326379717
7214.843820425467,307.6147983773708
7325.824431254025,307.8110712622787
12678.527977854164,372.91809750661105
17275.794090388354,381.4262832344416
17419.01710463706,391.7754327802496
18309.750348754304,403.48205465566235
18379.86892086092,413.8635918741126
18474.42844076535,424.8775881864334
18606.75253739911,431.5362131324625
20603.76976888401,443.5413690720004
20711.719745801383,474.9999613260553
20789.187396998826,489.5671023569495
20929.645321533193,492.347755007717
26592.97980012054,554.7404943751551
26719.82438694117,615.9486833554788
26811.27110993486,646.3197424259619
26895.247175671626,660.6165639031149
29097.510060639346,683.5005480231955
29216.344494847435,697.5631559625531
55827.38337351435,862.6440902183899
55884.20914512657,946.6155843113338
56006.18466667204,1117.1398342632958
56096.526895748764,1235.7157302055857
56172.655814731406,1337.8613696899404
56301.53037000143,1497.868886437199
56414.778431151295,1634.073521770755
56493.94361370378,1730.332293865525
56627.989036501036,1869.7545263845225
56714.299191234604,1950.9783812627577
56773.280732693966,1999.6774548322358
56883.07354382055,2077.9273167687625
56980.97449334267,2137.6741745401982
57111.3105502874,2204.3716990047533
57172.515386731604,2232.036937595259
57271.690470310365,2270.7978996480033
57409.88479153917,2319.2596780726562
57503.27616287358,2348.9578525493903
57573.16805960135,2369.990209307537
57683.00836021149,2396.6233601206995
57792.202321742705,2429.6365081467197
57901.06314578689,2479.9601301822545
58008.16140411635,2536.748396145324
58104.24572042859,2581.953094145567
58229.8768894704,2619.5931422002386
66304.85264600662,2659.2051302940563
66408.0608422644,2759.4378979175585
66491.06876971669,2834.899410757969
66613.71923957446,2928.8637366516355
66676.22589495809,3083.9650051373833
77610.14029019198,3106.691327331837
77728.18888118923,3349.9426643974493
77812.18507793883,3498.9124787319633
77927.20590019278,3642.8871713459753
78009.00931485208,3714.6712656610266
78103.09816003189,3761.6357372023185
78186.25977580545,3776.148967296791
