distance,elevation
973.0691486665661,8.506837453293956
1085.5427017411491,11.11563993841975
1206.3291032872391,14.78813746848829
1293.2914309291318,17.90913263818445
1411.5059380084895,22.132672077319274
1514.6585214668492,25.356280060702744
1582.4899415362456,26.899320361436086
1674.1103002943491,28.153189470577683
2497.5093734352463,31.5430129751425
2588.505690983253,36.31969090863324
2675.92913467504,41.62697339166914
2770.251850798576,47.51699297334572
2901.1281761212244,56.191818199685024
3011.151862629523,62.15404431997243
3113.7626325995084,66.92798318453144
3204.769194357136,71.43092055201419
3280.3550128060847,75.16009568354147
3385.103656964821,80.0533970918788
3524.347084111637,86.3673596879705
3582.192863801304,88.76227936774517
3689.0571827662475,92.56590993255337
3771.583687133944,94.8682486723621
3906.9737234352833,97.3307843968729
4003.6349721736533,98.21484932839367
4093.3629452529267,98.59603987889498
4172.9555068260715,98.66033070685828
5987.786639940374,101.94728634939922
6074.975886509273,107.11385805037486
6183.725102904693,111.90576636300736
6276.900201272256,113.51995636569889
6486.455697158659,181.4817195917875
12823.359434628595,193.44299233957753
12928.96317543768,222.77456505080838
12970.4647332968,235.67601934627365
13074.713412872532,271.77891333914454
13170.429000391958,309.7259064963472
13300.26497112692,363.21365269760014
13388.10821659941,396.8217063274707
13486.367379088935,431.5342049921117
13624.683398432286,472.2560059089101
13717.768223265592,492.34277628419187
13822.006386831148,509.47146739417536
13892.469404089226,516.7531717456446
14011.293139195379,523.7009367708001
14108.486822412302,525.808595712978
14184.352181064798,526.0813969299295
15417.010188541053,548.1264095840552
16619.797052264446,637.2313576122548
21115.308607381703,641.578132701943
21229.32339433147,700.6649432495948
21320.229619426234,751.2078628861169
21370.4014941344,774.016308758185
21486.246426760143,817.604032276948
21581.628918023165,839.3309920231667
21684.30626061582,847.4068540646798
21811.847021407215,1052.2510826537089
22974.70457264296,1075.7491320805946
23127.477686491933,1117.7973842770264
23184.555116121428,1131.3290537693586
23273.897926668662,1149.4673712881092
23384.302489523547,1166.8462695185926
23478.326070191804,1177.1873014723315
23618.723764667124,1184.0932883097123
23708.73135375886,1184.2129206609739
36495.577937365466,1351.3578529373895
40004.23163475178,1442.4481329994792
40090.18914636129,1502.477285532993
40185.182623520355,1562.417725464405
40293.146067374495,1618.1690365598627
40377.15574444627,1651.2921375274443
40478.14072953989,1685.5658164254367
40573.010705571825,1705.8969588107088
40728.06229189355,1725.790639346401
40779.98676089973,1726.7159710611747
52722.07600545373,1790.7749443704288
52787.60073532653,1835.7077366789747
52905.16932251188,1900.5679592113288
53019.38361078941,1953.9369607330693
53075.44926523095,1977.944391781976
53188.406049288285,2020.2593631405102
53281.14155276714,2059.6735627814032
53389.01855333435,2109.775613355471
53505.723333271424,2177.1277298139576
53620.9245055673,2253.2758417544514
53724.93059265207,2341.8870313151674
53771.0749792006,2385.570286205096
53880.93700552177,2486.514457308616
53987.90562640173,2587.7047947217347
54083.53156076667,2673.1736418877517
54194.43092284565,2753.000622059728
54311.98738687482,2815.67011097926
54418.518485740664,2849.1984874729933
54493.82603931547,2862.334756475918
54625.38912289391,2865.819659103688
63573.492692342414,2933.457547308281
63700.1316719688,3003.615038924457
63808.52224044745,3037.006757722194
63924.41978497388,3044.9435894542503
64195.19071518802,3047.8406640291564
64305.71615973418,3067.5189088375364
64394.74555327918,3082.611090740458
64489.14936829143,3092.8049320678747
64575.79736233695,3098.540849231195
64691.56013882918,3099.906619253971
