distance,elevation
978.2613644256068,26.455081128506087
1075.6322645931484,29.87126080987157
1172.8200463528567,33.23215902868115
1274.4589923439935,36.651865728738194
1420.1414575148458,41.40065780466873
1509.415246182209,44.22514887518717
1611.7379208666914,47.34547677693476
1712.4581434276606,50.17320891214809
1772.9659643951188,51.71458073446354
1875.6585289569525,54.05306168646588
2000.2886011220567,56.45274819263664
2087.396329077177,57.892545471288145
2170.7335924962804,59.10957493551164
2287.927529680809,60.55427438343179
2404.163174788315,61.60423666802879
2487.32832807723,62.06390263366413
2605.7897802801435,62.117150713000086
2686.533232957548,61.66876294514886
2819.846036848022,60.02292427412505
2893.2036752426325,58.759853151903414
3019.394580831733,56.265820484798624
3074.713808902926,55.093321075698114
3175.383638266617,52.68517175124136
3270.518448799741,49.88970134930112
3396.770972902034,45.060597479197604
3520.22091261177,38.903450719954144
3570.414824314084,35.966113975966344
3710.6180070327287,26.49296444050633
3801.456122776509,19.635296497609335
3877.4236267716706,13.477530984667187
4023.390064653012,1.3622942773568334
4122.8285200176115,7.385057124936008
4192.453113044607,13.591747943686084
4300.246500177981,23.01687910675843
4428.851208955171,33.28810878106919
4480.262978136214,36.9106648336496
4581.820902037465,43.089706579093715
4707.8275569719035,48.6364385347737
4771.002361863169,50.64014191200966
4914.354411757588,53.793275799916614
4983.999296959537,55.000157900894294
5098.438923509225,57.203462579524874
5197.5095534143975,59.82089728268317
5321.102588076854,64.23782872085559
5377.898069507822,66.4251253394635
5526.09688071662,70.93941251227795
5580.079863369709,72.14710568870541
5688.661107946617,74.39933419216528
5825.857063200818,78.45572571366675
5911.832635221254,82.57957804026454
5974.778788736472,86.69581936592459
6104.121947272051,98.09155291448353
6175.745150007337,105.86723259690724
6303.132063473084,121.66749835796846
6385.083248472403,132.16519248677577
6524.508708935111,149.18497459234806
6605.354862939736,158.31464014464345
6706.271318866263,169.14298020945282
6808.904143437207,178.83208153288248
6884.842771093085,184.5079225903329
7026.340380696332,189.86875132619676
7078.456239017509,189.6898691877406
7228.285041495951,182.03150469493687
7298.111564346549,175.02815348743587
7428.134034503457,157.3278080637069
7487.586891964341,147.65933079473598
7617.8207445656535,124.9948327851369
7723.315586665409,106.2083086623179
