distance,elevation
1017.6708755622193,4.625454599807505
1102.982994070981,4.44440106801917
1189.5082110530495,3.8469193411014992
1323.382605814312,2.4336485830882193
1418.9803261491838,1.1396007306333509
1518.8475709399015,0.13900968362252678
1606.1884597806961,1.015552716007957
1681.9376690677163,1.35107811835451
1789.6645325100726,0.8177414949136843
1902.7879282180554,1.2495867835477135
2027.9699038670476,5.272154872858643
2091.735646070084,8.156170203408596
2227.3460178798605,14.408487605434946
2313.7684938164107,18.456427618513192
2396.893855846779,21.796479127440506
2485.8007219833753,24.60475980831266
2579.239200847182,26.87348702428288
2686.932809953807,28.832778531012732
2794.7601745776915,29.804031481762372
2882.072301912135,29.810140028897077
3010.820248876331,28.273054275066126
3109.8894741867466,26.097120290941398
3228.214874488307,22.48100799184781
3274.2059530388697,20.703370341780325
3427.884651609859,14.705996678806546
3499.4523096202633,11.658382066707759
3577.455263082628,8.429844168634974
3717.3048939326686,2.9276234537627883
3808.4735462799435,0.7937208379373812
3927.7223881833966,6.013971663428573
4016.792788959499,10.096544331382768
4119.020118860319,15.108135341454528
4174.067253926882,17.77186642080969
4319.84794379953,24.637907989049964
4423.236922644774,28.58513673785507
4504.446109649785,30.854028284667503
4585.002659601843,32.02153175725559
4705.329423926498,31.39930132821934
4784.815981960153,29.236961143532238
4874.531536468454,24.99721660890084
4972.66845676293,17.578037751802295
5118.805638592311,3.4404406584847904
5199.152331304478,6.557144828995127
5273.143264322641,16.191286230771713
5389.0507764993035,32.83140028957851
5479.355554578476,46.08804305984947
5598.551442298198,65.1764217325323
5703.438106932149,81.68000446255506
5820.775868125427,100.73720943901488
5874.640368437474,109.4988210416883
5998.712572886809,130.0913413014672
6077.100846302358,142.7268375739974
6212.331124678562,163.97338165567896
6284.180817701859,175.64106073066282
6389.24248023505,192.63504673116753
6491.620885987812,208.30216095107386
6616.016925114826,225.66210888091572
6727.3645710476685,239.9350828506177
6796.63023744513,341.2372451354794
6916.130909652325,260.6848981371861
7016.96182036487,270.0778859443751
7073.983424062004,275.23942962691086
7218.573346325299,287.43574221725993
7277.438195238578,292.13478255185237
7380.2619485225905,300.12013872037295
7495.490066332019,308.55064381342976
7585.452917624947,314.7713774863537
7699.389009308295,323.26193894667006
7817.900559900849,334.54239988705666
7908.946522426584,405.5696296552021
7982.635653954151,352.50914208736737
8125.206583178977,365.0867127031268
8175.122221426529,367.98798314016307
8311.420136902705,370.5744879154923
8420.05424128426,366.33607445108487
8527.635863754787,357.93155944813356
8614.263895091504,349.4412773236937
8694.068496389702,339.59134827599075
8815.067722898291,325.0440683184978
8878.864471048575,316.23920265097735
8974.63288338763,306.3034809942349
9109.971984644606,298.0715460958504
9177.568275700925,297.5834014212382
9281.481042784471,301.4082192417345
9411.627566620651,312.45570134749045
9490.542689724345,320.9020768877592
9601.413468543991,332.84041323959013
9688.020926268708,340.04755293102255
9817.97951220312,345.1326486337351
9876.65538984048,344.43778494420786
10026.318407176246,334.7526305904243
10093.412677125034,328.8762347966591
10208.265786328051,316.12898156890805
10270.143866243201,309.29945591874457
10420.090485833382,291.4084848898134
10509.741756810461,281.8386161973187
10605.822275841268,274.4816515826653
10726.227817472512,268.21496160580534
10800.576368928192,266.2521367221605
10881.844216571171,265.00002849566573
11020.89945931845,263.5218523831223
11123.89220724795,260.93731284270984
11223.834713503404,256.0670839362942
11324.433620966816,250.12042331540565
11414.92383144532,244.77184961059095
11502.313558589081,241.09007085800985
11597.889693577523,239.0511736029801
11695.483435929722,238.74083735351738
11772.480886923982,239.63061554473512
11914.701584473558,243.06637033931813
12003.447741004731,245.8505827806636
12107.598872879229,249.41429989567712
12208.946814503086,252.90429124124364
12293.035556353449,255.7235011898294
12411.20788918197,259.4201445227303
12525.79538473711,262.05417288739375
12623.411013476962,262.35451042475984
12711.379849485631,260.01077985888037
12825.112334063202,252.1882308862424
12888.977064435592,245.71916873657233
13007.582633626866,229.7282257933878
13127.437626612842,207.73034058472444
13224.409478485577,186.46128034674328
13327.182145104785,160.62211274817145
13405.271187055812,138.4399332912804
13527.963992156567,99.31154118748391
13600.427836125033,73.21547245602643
13704.385885679805,33.75081485770148
13782.288689720413,2.0097199198308364
13894.988711704707,44.17050159322314
14022.947342293335,94.90409142165925
14079.353681115026,117.59628340049741
14197.651217991246,162.09302891792947
14326.512560351353,209.8735979038119
