distance,elevation
993.8382003421613,17.369246308359003
1078.9476964639603,18.888822490177677
1176.4575525849955,20.38486241653535
1296.1104119595054,21.667045319851297
1372.7953829685655,22.07570485848245
1527.8609191276062,21.690148045357194
1574.0060830481855,21.23023960545985
1682.7066327695,19.522598364372868
1770.4772951221523,17.489447239813938
1881.5725365203207,14.130455019760298
1987.009593365728,10.187130352484957
2108.958692199667,4.829784534945522
2190.121325893485,0.878384243237994
2300.726337001611,4.975822754680624
2414.4139456291714,10.905814657699635
2502.713343061862,15.346759272030496
2571.3215957906277,18.752064269772358
2728.2125758085435,27.14556280862871
2798.1159406076195,31.483158559135376
2904.062097963402,39.04805854994584
3024.6948994217128,49.41908693666564
3122.432520050353,59.06298105751179
3171.671277484125,64.27905912996391
3319.078291471945,80.54323692396751
3406.24972069262,90.27127721537397
3496.070073776913,100.11041871823302
3629.0521667084836,113.15084097919213
3726.509924566604,120.3434864816113
3800.346522510243,124.26505373900875
3925.2894290810273,128.37194673173124
4022.8248286014614,130.23026950852403
4097.048063386048,131.52721279125075
4228.508336501803,135.2107173363238
4305.934550193289,139.0504315050355
4398.682039724437,145.96422990712776
4497.093682820171,156.40115228268436
4578.657315689005,167.4379941202289
4729.152028537336,191.5157885797599
4829.435403790078,208.52280499195302
4913.969181464848,222.8411959282525
5020.637202644109,240.2874996816984
5106.181047187606,252.95813015799462
5181.61795123553,262.717588618016
5316.306846804197,276.0050158086771
5423.33435981491,282.86447687272755
5519.637200894198,286.8795569335227
5590.565036261154,289.14322009994714
5705.438123093794,292.90499509720047
5778.7618828515,296.09998799181403
5925.846725650469,305.26477286661947
6007.22861870923,311.0012892585822
6113.167961850684,318.12251230975755
6186.443187314022,322.9051304553156
6288.32785183328,329.4027126003586
6429.400242373197,337.9172539269698
6470.012297853246,340.19605514954475
6611.993361292342,347.16400170458394
6726.519671155514,351.20171661783263
6788.658477343753,352.627928180346
6910.002379838258,353.61795957441103
7007.433092827072,352.61753789656353
7097.742914650644,350.2648937726784
7183.929963576867,346.96804559810386
7313.219562036172,340.6214896884112
7421.289140681671,333.9004315029229
7496.636089992094,328.22541984004675
7611.547952537653,318.0023368773592
7682.099908932622,310.6509720209882
7779.205863541121,299.3176106533888
7910.467377631362,281.76614056697827
8007.662464414424,267.3312025484354
8116.257019053177,250.00267783668164
8173.172473574206,240.60850849635244
8308.070924774642,217.92878415383825
8386.085832170507,205.02659946629
8502.074453062021,187.1806513201167
8583.325090751896,176.30514683412704
8704.841574025759,163.4545927317843
8773.216945499693,158.24326183216715
8921.669062261792,151.99274383775474
9011.079355149026,151.26670645490148
9114.020464430103,152.72651545956077
